Gen,Group,DataSet,Bichat1.reads,Bichat1.RPK,Bichat1.Uniq,Bichat1.Coverage,Bichat10.reads,Bichat10.RPK,Bichat10.Uniq,Bichat10.Coverage,Bichat11.reads,Bichat11.RPK,Bichat11.Uniq,Bichat11.Coverage,Bichat13.reads,Bichat13.RPK,Bichat13.Uniq,Bichat13.Coverage,Bichat2.reads,Bichat2.RPK,Bichat2.Uniq,Bichat2.Coverage,Bichat3.reads,Bichat3.RPK,Bichat3.Uniq,Bichat3.Coverage,Bichat6.reads,Bichat6.RPK,Bichat6.Uniq,Bichat6.Coverage,Bichat7.reads,Bichat7.RPK,Bichat7.Uniq,Bichat7.Coverage,Bichat9.reads,Bichat9.RPK,Bichat9.Uniq,Bichat9.Coverage,BichatK1.reads,BichatK1.RPK,BichatK1.Uniq,BichatK1.Coverage,BichatK10.reads,BichatK10.RPK,BichatK10.Uniq,BichatK10.Coverage,BichatK11.reads,BichatK11.RPK,BichatK11.Uniq,BichatK11.Coverage,BichatK13.reads,BichatK13.RPK,BichatK13.Uniq,BichatK13.Coverage,BichatK2.reads,BichatK2.RPK,BichatK2.Uniq,BichatK2.Coverage,BichatK3.reads,BichatK3.RPK,BichatK3.Uniq,BichatK3.Coverage,BichatK6.reads,BichatK6.RPK,BichatK6.Uniq,BichatK6.Coverage,BichatK7.reads,BichatK7.RPK,BichatK7.Uniq,BichatK7.Coverage,BichatK9.reads,BichatK9.RPK,BichatK9.Uniq,BichatK9.Coverage,postF266.reads,postF266.RPK,postF266.Uniq,postF266.Coverage,postPIG20.reads,postPIG20.RPK,postPIG20.Uniq,postPIG20.Coverage,postPIG26.reads,postPIG26.RPK,postPIG26.Uniq,postPIG26.Coverage,postPIG29.reads,postPIG29.RPK,postPIG29.Uniq,postPIG29.Coverage,postPIG31.reads,postPIG31.RPK,postPIG31.Uniq,postPIG31.Coverage,postPIG528.reads,postPIG528.RPK,postPIG528.Uniq,postPIG528.Coverage,postPIG94.reads,postPIG94.RPK,postPIG94.Uniq,postPIG94.Coverage,postPIG96.reads,postPIG96.RPK,postPIG96.Uniq,postPIG96.Coverage,preF266.reads,preF266.RPK,preF266.Uniq,preF266.Coverage,prePIG20.reads,prePIG20.RPK,prePIG20.Uniq,prePIG20.Coverage,prePIG26.reads,prePIG26.RPK,prePIG26.Uniq,prePIG26.Coverage,prePIG29.reads,prePIG29.RPK,prePIG29.Uniq,prePIG29.Coverage,prePIG31.reads,prePIG31.RPK,prePIG31.Uniq,prePIG31.Coverage,prePIG528.reads,prePIG528.RPK,prePIG528.Uniq,prePIG528.Coverage,prePIG94.reads,prePIG94.RPK,prePIG94.Uniq,prePIG94.Coverage,prePIG96.reads,prePIG96.RPK,prePIG96.Uniq,prePIG96.Coverage,DataGroup
pstB:P0AAH0:PSTB_ECOLI,183,Bac,0.07078498423972326,0.09133546353193005,1,0.2609819121,4.9202510418465355,6.348711021734677,74,0.9612403101,6.033484947609612,7.785141867886493,81,0.9909560724,1.8431767161874257,2.3782925370165735,33,0.9948320413,2.84238605750147,3.6675949129023504,43,0.9470284238,0.27608588893961966,0.3562398566976194,4,0.665374677,0,0,0,0,0.0597624109495255,0.07711278831926945,1,0.2609819121,0.8207292765857662,1.0590055181732911,14,0.9638242894,40.405155362611126,52.135684338854034,675,0.9560723514,1916.3015552406166,2472.6471680524073,66684,0.9987080103,1662.9385038645173,2145.7271017606668,59702,0.9987080103,988.5838220005804,1275.5920283878447,25983,0.9987080103,1156.5402607776794,1492.3100139066821,38848,0.9987080103,190.25693484212235,245.492819151123,3287,0.9935400517,55.285410279230405,71.33601326352225,1061,0.9638242894,1.8225839319177979,2.351721202472882,52,0.9418604651,665.3081836011096,858.4621723885296,12001,0.9793281654,341.8341462649414,441.0763177612145,4794,0.9987080103,1301.9135469632602,1679.8884476945311,29274,0.9987080103,280.1460008745836,361.47871080591165,4414,0.9987080103,836.4904466735434,1079.3425118368318,21936,0.9987080103,403.93200361627976,521.2025853113308,7293,0.9987080103,173.90041168452086,224.38762798002804,2411,0.9987080103,184.99931732646283,238.70879655027736,2840,0.9987080103,87.92783537619005,113.45527145315266,1075,0.9987080103,0.35791063022693326,0.4618201680339279,7,0.7881136951,2.410931514166177,3.1108793731183546,66,0.9987080103,0.3615052703491859,0.4664584133519224,5,0.7932816537,1.0028626450291134,1.2940163161688112,19,0.9974160207,0.6260616636305285,0.8078215014617758,8,0.8372093023,0.20315426453051988,0.26213453487907323,4,0.8992248062,0.25023116667966827,0.32287892474916985,4,0.5891472868,0,0,0,0,Bac183
merD:P08654:MERD_SERMA,16,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4788759154087245,1.304839006562336,0,0.6830601093,0.08621115508550552,0.23490777952508632,0,0.7486338798,0,0,0,0,0,0,0,0,4.941970842491113,13.46586060624347,0,0.8169398907,0,0,0,0,0.20842755995939832,0.567922506700946,0,0.4617486339,0.14019876399367676,0.382012980908924,0,0.587431694,0,0,0,0,0,0,0,0,0.08894674776000958,0.24236171051978522,0,0.7295081967,0,0,0,0,0,0,0,0,0.05538626129388177,0.1509162433060857,0,0.3743169399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac16
blt:P39843:BMR2_BACSU,185,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07130457786085553,0.05922307131634312,1,0.1679135495,0,0,0,0,0,0,0,0,0.03813322605185737,0.031672114662797415,1,0.1679135495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac185
znuA/yebL:P39172:ZNUA_ECOLI,186,Bac,0.07078498423972326,0.0716447208912679,1,0.1023302938,4.853761162902663,4.9127137276333865,73,0.9422492401,5.884510010631597,5.955981792134228,79,0.9544072948,1.5080536768806212,1.5263701183017842,27,0.9533941236,1.4542440294193568,1.4719069123656021,22,0.6747720365,0.20706441670471476,0.20957936913684164,3,0.5430597771,0,0,0,0,0,0,0,0,1.5828350334154062,1.6020597504220893,27,0.9544072948,14.725434398818278,14.904285828762712,246,0.9412360689,2101.5980645710633,2127.123547136705,73132,0.9918946302,1845.326385732878,1867.7392568146527,66250,0.9989868288,871.1317087528496,881.7122558227217,22896,0.9706180344,653.2928202868975,661.2275508976702,21944,0.9564336373,137.41100192126513,139.07996145877232,2374,0.96960486319999994,55.598051619169496,56.273331598347575,1067,0.968591692,1.5071367129320252,1.5254420171384575,43,0.9189463019,743.4199435122806,752.4493355387441,13410,0.9797365755,297.1974805240459,300.8071665223153,4168,0.9989868288,977.2134442653452,989.0824334669477,21973,0.9989868288,251.96638501859917,255.02670548441333,3970,0.9989868288,615.5465349290818,623.0228086326722,16142,0.9989868288,396.95333469325067,401.7746302563293,7167,0.9989868288,174.26105127739626,176.37758226457427,2416,0.9989868288,175.68421085544728,177.81802718162402,2697,0.9989868288,69.44254161338172,70.28597329289744,849,0.9989868288,0.25565045016209514,0.25875551635638794,5,0.7325227964,1.7534047375754014,1.7747011513914857,48,0.977710233,0.14460210813967436,0.1463584090500097,2,0.4093211753,0.8972981560786804,0.9081965142500183,17,0.977710233,1.0173502033996087,1.0297066835995479,13,0.9625126646,0.40630852906103976,0.4112434504664956,8,0.623100304,0.25023116667966827,0.2532704116221367,4,0.6474164134,0.10763796873375339,0.10894531248486342,1,0.2046605876,Bac186
merR2:Q7DKL2:Q7DKL2_9PSED,199,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19830600401173046,0.4548302844336067,2,0.5747126437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8908668126958865,8.924006451134993,10,0.8206896552,0,0,0,0,2.4232965367360055,5.558019579670581,1,0.7747126437,0,0,0,0,86.00815520455919,197.2664110196304,408,0.8390804598,0.7524612573616034,1.7258285719321418,0,0.7724137931,0.9379240198172925,2.1512018803136,1,0.7747126437,0.03504969099841919,0.08038919953936294,0,0.4643678161,0.11087545764538115,0.25430150836081333,2,0.4643678161,0.4278274671651332,0.9812556586350379,0,0.6091954023,5.158911370080555,11.83236552770949,2,0.9057471264,1.1424168590263943,2.62022215372869,0,0.8712643678,2.5167929194225866,5.77246082436408,0,0.908045977,0.8861801807021084,2.032523350232974,0,0.8,0.4327675114504874,0.9925860354363022,0,0.708045977,0.26056241876966596,0.5976202265355725,1,0.8528735632,0.572553346635656,1.3131957491676507,0,0.8045977011,0,0,0,0,0.036529265366154196,0.08378271873148765,0,0.4643678161,0.07230105406983718,0.1658281056682797,0,0.4643678161,0.05278224447521649,0.12106019375306301,0,0.4643678161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac199
emrD:P31442:EMRD_ECOLI,187,Bac,0.14156996847944653,0.11876675208054764,2,0.3157010915,5.651639710229129,4.7413084817348645,85,0.9857262804,10.35375811997205,8.68603869124922,139,0.9647355164,3.2953765531835795,2.764577645288125,59,0.9319899244,0.13220400267448698,0.11090939821729512,2,0.2485306465,0.6211932501141443,0.5211352769434807,9,0.8295549958,0.057219151524667236,0.04800264389672492,1,0.1696053736,0.0597624109495255,0.05013625079678234,1,0.1309823678,1.2310939148786493,1.0327969084535116,21,0.8900083963,7.302857709983049,6.126558481529965,122,0.9672544081,5438.142188690298,4562.19982272676,189238,0.9991603694,5091.234607749624,4271.169972944313,182783,0.9991603694,2840.081129086531,2382.6183968846726,74646,0.9958018472,4.019072673110243,3.3717052626749795,135,0.9697732997,538.0097990135464,451.35050252814244,9295,0.9991603694,127.76609425511117,107.18632068381957,2452,0.9798488665,3.2596212628529844,2.7345815963535984,93,0.9798488665,1893.4201902101738,1588.4397568877303,34154,0.9991603694,831.6252915911581,697.6722244892293,11663,0.9991603694,3233.436647945748,2712.6146375383782,72705,0.9991603694,613.3509180906152,514.5561393377664,9664,0.9991603694,1958.941955509965,1643.4076807969502,51371,0.9991603694,979.7275760274747,821.9191074055973,17689,0.9991603694,499.2694523767123,418.8502117254318,6922,0.9991603694,427.25722617755974,358.4372702831883,6559,0.9991603694,224.03194520500887,187.94626275587922,2739,0.9991603694,0.35791063022693326,0.30026059582916514,7,0.610411419,3.5068094751508028,2.941954257677657,96,0.9991603694,0.3615052703491859,0.3032762335156308,5,0.6330814442,2.0057252900582268,1.6826554446811728,38,0.986565911,1.1738656193072408,0.9847865933746711,15,0.825356843,0.5078856613262998,0.4260785749398753,10,0.8312342569,0.3127889583495853,0.26240684425405747,5,0.5994962217,0.10763796873375339,0.09030030934075833,1,0.1696053736,Bac187
cinA:Q9I036:Q9I036_PSEAE,188,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6610200133724349,1.0678837049642933,10,0.9093851133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2992974471304528,0.48351768518685345,5,0.7022653722,0.028737051695168506,0.046424962350870146,1,0.3268608414,0.055707966361747255,0.08999671463939621,2,0.3268608414,0,0,0,0,71.18224267708585,114.99554552033267,2391,0.9466019417,0.46305308145329444,0.7480663674533418,8,0.7540453074,1.1984584697665404,1.936120306570887,23,0.8624595469,0.21029814599051513,0.33973852340979377,6,0.4951456311,0.33262637293614344,0.5373608609634511,6,0.8608414239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac188
arsC:Q01257:ARSC_STAXY,54,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6652527458722869,1.675699611769585,0,0.845959596,0.07130457786085553,0.17960850846866647,0,0.5101010101,0.04447337388000479,0.11202361179031836,0,0.5101010101,0.12693520655848825,0.31973603667031186,0,0.5101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac54
terZ:Q52353:TERZ_SERMA,190,Bac,0,0,0,0,0,0,0,0,0.07448746848900754,0.12776581215884275,1,0.1958762887,0,0,0,0,0.06610200133724349,0.11338250658128052,1,0.3470790378,0,0,0,0,0.057219151524667236,0.09814605750318739,1,0.3470790378,0,0,0,0,0,0,0,0,1.2570492779479017,2.156173718607364,21,0.8865979381,0,0,0,0,2.172610688108143,3.7266049538726898,78,0.9261168385,0,0,0,0,41.917439435105344,71.89955306192901,1408,0.9536082474,0.3472898110899708,0.5956943586474613,6,0.7680412371,0,0,0,0,0,0,0,0,0,0,0,0,0.28521831144342213,0.48922523403410284,4,0.35395189,0.17789349552001915,0.3051346406844915,4,0.7268041237,0,0,0,0,0.22879935631114423,0.3924517260928506,6,0.9501718213,0.05538626129388177,0.095002163453829655,1,0.3470790378,0.2885116743003249,0.4948742269275591,4,0.5515463918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac190
kdeA:A6T6T9:A6T6T9_KLEP7,191,Bac,0,0,0,0,0.06648987894387211,0.05388158747644513,0,0.0819140308,0.5214122794230528,0.42253831395529423,7,0.5709651257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1373302990957206,0.9216615065591933,19,0.5425790754,2.3564382390038174,1.9095933865497552,65,0.4931062449,98.32456062848391,79.67954670055364,3463,0.9602595296,0.8750886312594138,0.7091479993990044,20,0.5304136253,4.346552668697003,3.522327932492559,144,0.9651257097,0.057881635181661804,0.04690570112111518,1,0.0940794809,0,0,0,0,0.03504969099841919,0.02840331523460756,1,0.1638280616,0.388064101758834,0.3144765816508768,2,0.3309002433,0.14260915572171107,0.11556657675634763,0,0.1832927818,0.4002603649200431,0.324360101232962,0,0.3454987835,0.12693520655848825,0.10286483513338034,1,0.2643957826,0.3813322605185737,0.30902128080735664,5,0.7274939173,0.2769313064694089,0.2244175903331921,1,0.399026764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac191
merT:P13112:MERT_SERMA,307,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06610200133724349,0.18778977652565895,0,0.2421652422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.919063924487494,25.338249785478553,0,0.9971509972,0.028737051695168506,0.08163935140646746,0,0.5498575499,0.3899557645322308,1.1078288765112598,0,0.8461538462,0.11414199538166268,0.3242670323332313,0,0.6723646724,147.30645619666282,418.4842505587017,0,0.9971509972,0,0,0,0,1.4068860297259387,3.9968353117190483,0,0.8945868946,0.07009938199683838,0.1991459715812899,0,0.4643874644,0,0,0,0,0.2139137335825666,0.607709470403074,0,0.5527065527,0.6671006082000719,1.8951721823849506,0,0.9943019943,0.2538704131169765,0.7212227645345571,0,0.8347578348,0.305065808414859,0.8666642284523439,0,0.9316239316,0.2215450451755271,0.629389332883006,0,0.9601139601,0,0,0,0,0.13028120938483298,0.37011707211481837,0,0.8233618234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac307
vmeB:Q2AAU3:Q2AAU3_VIBPH,228,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05747410339033701,0.018170756684791414,0,0.0332068311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac228
czcR:Q44006:CZCR_RALME,192,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11971897885218112,0.17631661097240003,2,0.4572271386,0.08621115508550552,0.12696782781310376,3,0.1460176991,0.11141593272349451,0.16408826616141028,4,0.6681415929,0.03804733179388756,0.05603436199494641,1,0.2979351032,0.0297709086897055,0.04384522634792106,1,0.1622418879,0.1736449055449854,0.25573623791482103,3,0.5029498525,0.05210688998984958,0.07674063327066612,1,0.2979351032,0.03504969099841919,0.05161957437267538,1,0.2861356932,0.055437728822690574,0.08164613965196306,1,0.2640117994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac192
merP:O66047:O66047_PSEST,126,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1949778822661154,0.7038912717176113,0,0.634057971,0,0,0,0,0.0297709086897055,0.10747620465451485,0,0.4057971014,0,0,0,0,0.36474822992894707,1.3167806134596265,0,0.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac126
arsH:E8PS81:E8PS81_YERPE,194,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04447337388000479,0.06353339125842036,1,0.1788268956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac194
mexR:P52003:MEXR_PSEAE,195,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13220400267448698,0.2970876464613781,2,0.5743243243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7781733625391772,1.7487041854832477,13,0.8671171171,0,0,0,0,0.08356194954262089,0.187779661893311,3,0.7364864865,0,0,0,0,123.87675105786458,278.3747214783471,4161,0.9774774775,0.3472898110899708,0.7804265417743047,6,0.8581081081,0.9379240198172925,2.1076944265532545,18,0.9256756757,0.03504969099841919,0.07876335055698516,1,0.454954955,0.4435018305815246,0.9966333271501787,8,0.9031531532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac195
copZ:Q47840:COPZ_ENTHA,196,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06255779166991707,0.2964824249764736,1,0.8904761905,0,0,0,0,Bac196
pstS:P0AG82:PSTS_ECOLI,197,Bac,0,0,0,0,6.1835587417801054,5.934317410534377,93,0.9644572526,8.119134065301823,7.791875302592306,109,0.9538904899,1.2846383173427514,1.232858270004388,23,0.9385206532,0.4627140093607044,0.44406334871416736,7,0.7780979827,0.4141288334094295,0.397436500390489,6,0.8117195005,0.057219151524667236,0.054912813364974764,1,0.1940441883,0.0597624109495255,0.05735356137354579,1,0.0970220941,0.9965998358541447,0.9564297848868565,17,0.9202689721,11.61274094866157,11.144665017910857,194,0.9654178674,3789.3538476800045,3636.615976660284,131863,0.9990393852,3686.223988139997,3537.6429828598843,132341,0.9990393852,1558.1904262868711,1495.384286263791,40954,0.9779058598,181.2750630116168,173.96839060615892,6089,0.9711815562,403.8980502976361,387.61809049677316,6978,0.976945245,85.40319269336347,81.96083751762255,1639,0.9731027858,2.418428678890924,2.3209488281100765,69,0.9145052834,1303.0638159773418,1250.5410901893904,23505,0.9990393852,696.5031165448369,668.4290945727804,9768,0.9990393852,2690.6835931141695,2582.229935810143,60501,0.9990393852,581.7440516575516,558.2956349880523,9166,0.9990393852,1697.1954918900162,1628.78646054704,44507,0.9990393852,822.5413664754382,789.3871079418802,14851,0.9990393852,379.46497962350236,364.16984608781416,5261,0.9990393852,381.9845059163303,366.58781757805536,5864,0.9990393852,195.15889786752507,187.29260831816137,2386,0.9990393852,0.7158212604538665,0.6869685800892782,14,0.9961575408,2.5205193102646395,2.4189244820195834,69,0.9990393852,0.14460210813967436,0.138773616253624,2,0.2910662824,2.0585075345334434,1.975535061930727,39,0.9779058598,0.7825770795381606,0.7510336655816496,10,0.8962536023,0.1523656983978899,0.1462242786918958,3,0.4889529299,0.25023116667966827,0.24014507358954545,4,0.5043227666,0.10763796873375339,0.10329939418122057,1,0.1940441883,Bac197
oxyRkp:C4WZN6:C4WZN6_KLEPN,198,Bac,0,0,0,0,0.06648987894387211,0.07235024912095393,1,0.1928104575,0.8938496218680906,0.972632885599092,12,0.7287581699,0,0,0,0,0.26440800534897396,0.28771273704921324,4,0.4531590414,0,0,0,0,0,0,0,0,0,0,0,0,0.05862351975612616,0.06379055468401923,1,0.1721132898,8.739485456209222,9.509777427866473,146,0.8736383442,4.080661340713927,4.440327900668427,142,0.9488017429,157.51427488784037,171.39746995412563,5655,0.9564270153,3.804733179388756,4.140079629367244,100,0.7549019608,31.61670502846724,34.40337870344597,1062,0.9553376906,0.3472898110899708,0.3778996856274749,6,0.2995642702,1.5632066996954874,1.7009866155532813,30,0.53812636170000006,0.07009938199683838,0.07627789118416853,2,0.220043573,0.776128203517668,0.8445355859826146,14,0.788671024,0.35652288930427767,0.38794656071994804,5,0.5206971678,0.5336804865600575,0.5807187013694776,12,0.6350762527,0.1904028098377324,0.20718477675587887,3,0.2407407407,0.6863980689334327,0.746896701777199,18,0.8311546841,0.2769313064694089,0.30133983293509686,5,0.6198257081,0.14425583715016246,0.15697044303924831,2,0.2712418301,0.06514060469241649,0.07088205080602379,1,0.220043573,0.08179333523366515,0.08900254105718704,1,0.220043573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac198
merR2:Q79B70:Q79B70_PSEST,199,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06610200133724349,0.15161009481340562,0,0.3908045977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1725529395827996,7.276497567849085,6,0.7747126437,0.028737051695168506,0.06591066902701315,1,0.4643678161,0.22283186544698902,0.5110822601992094,2,0.7126436782,0.03804733179388756,0.08726452246489487,0,0.4252873563,39.148744926962735,89.79069937376894,187,0.8804597701,0,0,0,0,0.7294964598578941,1.6731570180216888,1,0.7540229885,0.07009938199683838,0.1607783990752209,0,0.4873563218,0,0,0,0,0.07130457786085553,0.16354260977607152,0,0.4643678161,0.5336804865600575,1.2240378132104066,2,0.8666666667,0.1904028098377324,0.4367036922912884,0,0.8252873563,0.3813322605185737,0.8746152764182222,4,0.8988505747,0.2215450451755271,0.5081308375582435,0,0.7931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac199
copS:C6FFR5:C6FFR5_PSEFL,200,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07130457786085553,0.051298257451595775,1,0.1454283657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac200
qacR:P0A0N4:QACR_STAAU,201,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10421377997969916,0.1834749647548996,2,0.3562610229,0,0,0,0,0.9424413899857398,1.6592277992712932,17,0.9294532628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac201
bmr:P33449:BMR1_BACSU,202,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03813322605185737,0.032564667850067786,1,0.1726495726,0.05538626129388177,0.04729825900487837,1,0.1726495726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac202
